VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,trip_time
1,08-01-2015 22:50,08-01-2015 23:01,1,2.8,-73.99204254,40.73458099,1,N,-73.99168396,40.76480865,1,11,0.5,0.5,1,0,13.3,5077
1,08-01-2015 22:50,08-01-2015 23:01,1,2.5,-73.9796524,40.75478363,1,N,-73.95576477,40.77232742,2,10.5,0.5,0.5,0,0,11.8,5344937
2,08-01-2015 22:50,08-01-2015 22:58,5,2.61,-74.00564575,40.74548721,1,N,-73.98165131,40.77290726,1,9.5,0.5,0.5,2.5,0,13.3,3345541
1,08-01-2015 22:50,08-01-2015 22:58,2,1.2,-73.97364044,40.76045227,1,N,-73.98578644,40.76935959,1,7,0.5,0.5,2.05,0,10.35,894010
2,08-01-2015 22:50,08-01-2015 22:56,1,1.36,-73.9897995,40.7286911,1,N,-73.97818756,40.74560928,2,7,0.5,0.5,0,0,8.3,36941
2,08-01-2015 22:50,08-01-2015 23:15,1,9.8,-73.86347198,40.76981354,1,N,-73.97337341,40.79354095,1,30.5,0.5,0.5,7.27,5.33,44.4,37874424
1,08-01-2015 22:50,08-01-2015 22:55,1,1,-73.97707367,40.78949356,1,N,-73.98755646,40.77941132,1,5.5,0.5,0.5,1.35,0,8.15,459479826
1,08-01-2015 22:50,08-01-2015 22:56,1,0.7,-73.99055481,40.72359848,1,N,-74.00122833,40.72135544,2,6,0.5,0.5,0,0,7.3,84932
1,08-01-2015 22:50,08-01-2015 22:55,1,0.8,0,0,1,N,0,0,1,5,0.5,0.5,1.55,0,7.85,920
2,08-01-2015 22:50,08-01-2015 23:02,5,3.62,-73.9822998,40.72776794,1,N,-73.95836639,40.77142334,1,12.5,0.5,0.5,2.6,0,16.4,5078
1,08-01-2015 22:50,08-01-2015 22:59,1,1.3,-73.98514557,40.75306702,1,N,-73.98713684,40.76626968,1,8,0.5,0.5,0.93,0,10.23,5344938
1,08-01-2015 22:50,08-01-2015 23:04,2,3,-73.9860611,40.72246933,1,N,-73.98875427,40.74349594,1,12,0.5,0.5,3.32,0,16.62,3345542
2,08-01-2015 22:50,08-01-2015 23:13,3,8.63,-73.9750824,40.75389862,1,N,-73.98483276,40.67353058,1,27,0.5,0.5,5.5,0,33.8,894011
1,08-01-2015 22:50,08-01-2015 22:55,1,0.9,0,0,1,N,0,0,1,5.5,0.5,0.5,1,0,7.8,36942
2,08-01-2015 22:50,08-01-2015 22:54,1,1.06,-73.98862457,40.72268677,1,N,-73.97938538,40.73565292,2,5.5,0.5,0.5,0,0,6.8,37874425
2,08-01-2015 22:50,08-01-2015 22:56,1,0.78,-73.98843384,40.74840546,1,N,-73.97640228,40.74426651,2,5.5,0.5,0.5,0,0,6.8,459479827
1,08-01-2015 22:50,08-01-2015 23:00,1,0.7,-73.98739624,40.74779892,1,N,-73.98892212,40.74512482,1,7.5,0.5,0.5,1.76,0,10.56,84933
1,08-01-2015 22:50,08-01-2015 22:56,2,0.8,-73.98582458,40.75608444,1,N,-73.98239136,40.74753189,2,6,0.5,0.5,0,0,7.3,921
1,08-01-2015 22:50,08-01-2015 23:11,1,9,-73.99112701,40.73495483,1,N,-73.84976196,40.7233696,1,27,0.5,0.5,5.37,5.33,39,5079
1,08-01-2015 22:50,08-01-2015 23:00,1,2.5,-73.96511078,40.75934219,1,N,-73.97785187,40.73044586,1,10,0.5,0.5,2.25,0,13.55,5344939
2,08-01-2015 22:50,08-01-2015 22:53,2,0.5,-74.00347137,40.74356842,1,N,-74.00808716,40.73876953,1,4,0.5,0.5,0.9,0,6.2,3345543
1,08-01-2015 22:50,08-01-2015 22:58,1,0.8,-73.98364258,40.76173401,1,N,-73.99067688,40.75126266,2,7,0.5,0.5,0,0,8.3,894012
1,08-01-2015 22:50,08-01-2015 22:59,1,1.7,-73.96562958,40.75827026,1,N,-73.95642853,40.77304459,1,8.5,0.5,0.5,1.9,0,11.7,36943
1,08-01-2015 22:50,08-01-2015 22:56,2,1,-73.97753143,40.75939178,1,N,-73.98213959,40.77028275,2,6,0.5,0.5,0,0,7.3,37874426
1,08-01-2015 22:50,08-01-2015 23:07,1,8.4,-73.87267303,40.773983,1,N,-73.98509979,40.74686432,2,25,0.5,0.5,0,5.33,31.63,459479828
2,08-01-2015 22:50,08-01-2015 22:57,1,1.18,-74.00280762,40.7249794,1,N,-73.98809814,40.72875977,1,6.5,0.5,0.5,1,0,8.8,84934
2,08-01-2015 22:49,08-01-2015 23:13,2,11.84,-73.98664856,40.7397728,1,N,-73.81539154,40.7113266,1,35,0.5,0.5,3,5.33,44.63,922
1,08-01-2015 22:49,08-01-2015 23:02,1,4,0,0,1,N,0,0,1,14,0.5,0.5,1,0,16.3,5080
2,08-01-2015 22:49,08-01-2015 23:08,1,8.21,-73.98569489,40.7231369,1,N,-73.9389801,40.80236816,1,25,0.5,0.5,3,0,29.3,5344940
2,08-01-2015 22:49,08-01-2015 22:57,1,3.13,-73.93049622,40.76130676,1,N,-73.95909882,40.77159119,1,10.5,0.5,0.5,2,0,13.8,3345544
2,08-01-2015 22:49,08-01-2015 23:09,1,9.82,-73.87296295,40.77410507,1,N,-73.98923492,40.72638321,1,28.5,0.5,0.5,6,0,35.8,894013
1,08-01-2015 22:49,08-01-2015 23:05,2,3.2,-73.97616577,40.7761116,1,N,-73.97814178,40.74179077,1,13,0.5,0.5,2.86,0,17.16,36944
1,08-01-2015 22:49,08-01-2015 23:04,1,7.1,-73.77675629,40.64502716,1,N,-73.84287262,40.64836502,2,21.5,0.5,0.5,0,0,22.8,37874427
1,08-01-2015 22:49,08-01-2015 23:00,1,2.5,-74.00958252,40.71488953,1,N,-74.00380707,40.74210358,1,11.5,0.5,0.5,2.55,0,15.35,459479829
2,08-01-2015 22:49,08-01-2015 22:55,1,1.58,-73.97483826,40.74187851,1,N,-73.99095917,40.73347855,1,7.5,0.5,0.5,1.6,0,10.4,84935
1,08-01-2015 22:49,08-01-2015 23:01,2,2.6,-73.98822021,40.76421356,1,N,-73.95561981,40.76825333,2,11,0.5,0.5,0,0,12.3,923
1,08-01-2015 22:49,08-01-2015 22:58,2,2.1,-74.0085144,40.71939087,1,N,-73.99482727,40.74637222,2,9.5,0.5,0.5,0,0,10.8,5081
1,08-01-2015 22:49,08-01-2015 22:55,1,1.5,-73.99745178,40.75624466,1,N,-73.98011017,40.76544952,1,7,0.5,0.5,0.7,0,9,5344941
2,08-01-2015 22:49,08-01-2015 22:53,6,0.8,-73.97595215,40.68361664,1,N,-73.97039032,40.69091797,1,5,0.5,0.5,2,0,8.3,5078
2,08-01-2015 22:49,08-01-2015 23:09,1,5.28,-73.99016571,40.75119781,1,N,-73.94706726,40.76467133,1,19,0.5,0.5,4.88,0,25.18,5344938
2,08-01-2015 22:49,08-01-2015 23:03,3,3.73,-73.99176788,40.76957321,1,N,-73.98464966,40.73271179,1,14,0.5,0.5,2.9,0,18.2,3345542
2,08-01-2015 22:49,08-01-2015 23:10,3,4.77,-74.00136566,40.74093246,1,N,-73.9732132,40.68968964,1,18,0.5,0.5,0,0,19.3,894011
1,08-01-2015 22:49,08-01-2015 22:53,1,0.7,-73.99343109,40.68238068,1,N,-73.98571014,40.68322754,2,5,0.5,0.5,0,0,6.3,36942
2,08-01-2015 22:49,08-01-2015 23:00,6,1.51,-74.0031662,40.72751236,1,N,-73.9907608,40.71490097,1,9.5,0.5,0.5,2,0,12.8,37874425
2,08-01-2015 22:49,08-01-2015 23:08,1,5.6,-73.93353271,40.74427032,1,N,-74.00036621,40.72655869,1,19,0.5,0.5,4,0,24.3,459479827
1,08-01-2015 22:49,08-01-2015 22:50,1,0.6,-73.97253418,40.78567505,1,N,-73.97829437,40.77781296,2,4,0.5,0.5,0,0,5.3,84933
1,08-01-2015 22:49,08-01-2015 22:59,2,1.5,-73.98365021,40.76205826,1,N,-73.97943115,40.74637222,1,8.5,0.5,0.5,1.95,0,11.75,921
2,08-01-2015 22:49,08-01-2015 22:53,2,0.87,-73.98529053,40.7685318,1,N,-73.99446106,40.76172638,2,5.5,0.5,0.5,0,0,6.8,5079
2,08-01-2015 22:49,08-01-2015 23:08,2,9.43,-73.86328888,40.76983643,1,N,-73.99256897,40.75257111,1,28,0.5,0.5,6.77,5.33,41.4,5344939
1,08-01-2015 22:49,08-01-2015 23:02,1,2.2,-73.97727203,40.75461578,1,N,-73.98160553,40.77840042,2,11,0.5,0.5,0,0,12.3,3345543
1,08-01-2015 22:49,08-01-2015 23:12,4,3.7,-73.985466,40.76202011,1,N,-74.00526428,40.72050858,1,17.5,0.5,0.5,3.75,0,22.55,894012
1,08-01-2015 22:49,08-01-2015 23:07,1,3,-73.98538208,40.727314,1,N,-74.01008606,40.74739075,1,14,0.5,0.5,3.05,0,18.35,36943
2,08-01-2015 22:49,08-01-2015 23:07,6,5.36,-73.9881134,40.72373581,1,N,-73.94894409,40.78858185,1,18,0.5,0.5,3.7,0,23,37874426
2,08-01-2015 22:49,08-01-2015 23:11,5,5.52,-73.98680878,40.73661804,1,N,-73.97006989,40.79950333,1,19.5,0.5,0.5,4,0,24.8,459479828
2,08-01-2015 22:49,08-01-2015 23:00,1,2.03,-73.98222351,40.77695084,1,N,-73.95947266,40.76190567,1,10,0.5,0.5,1.25,0,12.55,84934
2,08-01-2015 22:49,08-01-2015 22:54,4,0.95,-73.97940063,40.78141022,1,N,-73.97489929,40.79285049,1,5.5,0.5,0.5,1.5,0,8.3,922
1,08-01-2015 22:49,08-01-2015 23:09,1,7.9,-73.95137024,40.71090698,1,N,-73.91825867,40.76665497,1,25,0.5,0.5,3,0,29.3,5080
2,08-01-2015 22:49,08-01-2015 22:56,5,1.1,-73.98415375,40.76470184,1,N,-73.98348999,40.77545166,2,6.5,0.5,0.5,0,0,7.8,5344940
1,08-01-2015 22:49,08-01-2015 22:59,1,1.7,-73.98429871,40.76016235,1,N,-74.00318146,40.7515564,2,9,0.5,0.5,0,0,10.3,3345544
1,08-01-2015 22:49,08-01-2015 23:13,1,5.7,-74.00789642,40.72319412,1,N,-73.91967773,40.70266724,1,21.5,0.5,0.5,5.7,0,28.5,894013
2,08-01-2015 22:49,08-01-2015 23:19,1,7.9,-73.97740173,40.75244904,1,N,-73.96478271,40.65090179,1,27.5,0.5,0.5,5.6,0,34.4,36944
1,08-01-2015 22:49,08-01-2015 22:52,1,0.6,-73.98555756,40.76288223,1,N,-73.97983551,40.77067947,1,4.5,0.5,0.5,1.16,0,6.96,37874427
1,08-01-2015 22:49,08-01-2015 22:56,1,1.1,-74.00860596,40.71992493,1,N,-74.01387024,40.70964813,1,7,0.5,0.5,2.05,0,10.35,459479829
1,08-01-2015 22:49,08-01-2015 22:55,3,1,-73.99702454,40.74236298,1,N,-74.00945282,40.73815918,1,6,0.5,0.5,1,0,8.3,84935
2,08-01-2015 22:49,08-01-2015 23:05,5,8.07,-73.86334991,40.76996231,1,N,-73.9522171,40.72301102,1,24,0.5,0.5,5,0,30.3,923
2,08-01-2015 22:49,08-01-2015 23:09,2,8.94,-73.99573517,40.72093964,1,N,-73.98446655,40.62493134,1,27,0.5,0.5,2,0,30.3,5081
2,08-01-2015 22:49,08-01-2015 23:21,3,8.31,-74.01053619,40.70851898,1,N,-73.9488678,40.62657547,1,30,0.5,0.5,5,5.33,41.63,5344941
1,08-01-2015 22:50,08-01-2015 22:58,1,1.1,-73.99562836,40.75902176,1,N,-73.97834778,40.75257492,1,7,0.5,0.5,0,0,8.3,3345545
2,08-01-2015 22:50,08-01-2015 23:03,1,7.05,-73.78231812,40.64466095,1,N,-73.81681061,40.72051239,2,21.5,0.5,0.5,0,0,22.8,894014
2,08-01-2015 22:50,08-01-2015 23:00,1,3.35,-73.98157501,40.75371552,1,N,-73.94603729,40.77772903,1,11.5,0.5,0.5,2.4,0,15.2,36945
2,08-01-2015 22:50,08-01-2015 23:08,5,4.39,-73.97335815,40.76367188,1,N,-74.00956726,40.71403122,1,15.5,0.5,0.5,3.2,0,20,37874428
1,08-01-2015 22:50,08-01-2015 23:08,1,3.5,-73.98721313,40.76107025,1,N,-73.99435425,40.72463608,1,14,0.5,0.5,3,0,18.3,459479830
2,08-01-2015 22:50,08-01-2015 23:03,1,2.93,-73.99223328,40.75331879,1,N,-73.95980072,40.77531052,2,11.5,0.5,0.5,0,0,12.8,84936
2,08-01-2015 22:50,08-01-2015 23:00,1,2.2,-73.97239685,40.7650032,1,N,-73.99253845,40.73721695,1,9,0.5,0.5,1.9,0,12.2,924
1,08-01-2015 22:50,08-01-2015 23:09,1,4,-74.00314331,40.73487854,1,N,-73.9597702,40.71319962,1,16,0.5,0.5,4.3,0,21.6,5082
1,08-01-2015 22:50,08-01-2015 22:55,2,0.7,-73.99697876,40.73660278,1,N,-74.0065155,40.73866272,1,5,0.5,0.5,1,0,7.3,5344942
1,08-01-2015 22:50,08-01-2015 23:00,2,2.4,-73.98258209,40.77164841,1,N,-73.95186615,40.77445602,1,9.5,0.5,0.5,0,0,10.8,5079
2,08-01-2015 22:50,08-01-2015 23:00,6,2.78,-74.01036072,40.71875763,1,N,-73.99042511,40.68747711,2,10.5,0.5,0.5,0,0,11.8,5344939
1,08-01-2015 22:50,08-01-2015 23:02,3,2.3,-73.99786377,40.72037125,1,N,-74.00004578,40.7461319,2,10.5,0.5,0.5,0,0,11.8,3345543
2,08-01-2015 22:50,08-01-2015 22:56,1,1.19,-74.01244354,40.71866226,1,N,-74.00505829,40.73092651,1,6.5,0.5,0.5,1.4,0,9.2,894012
2,08-01-2015 22:50,08-01-2015 23:03,5,2.65,-74.00286865,40.76039886,1,N,-74.00003052,40.72877121,2,11.5,0.5,0.5,0,0,12.8,36943
2,08-01-2015 22:50,08-01-2015 23:06,1,3.8,-73.99416351,40.72251892,1,N,-73.97915649,40.76396179,1,14,0.5,0.5,3.62,0,18.92,37874426
2,08-01-2015 22:50,08-01-2015 23:11,2,5.75,-73.97743225,40.78432083,1,N,-73.94645691,40.76580048,1,20,0.5,0.5,0,0,21.3,459479828
1,08-01-2015 22:50,08-01-2015 23:03,1,2,-73.98699188,40.76119232,1,N,-73.99770355,40.7376709,1,10.5,0.5,0.5,2.36,0,14.16,84934
2,08-01-2015 22:50,08-01-2015 23:08,2,3.64,-73.98400879,40.72511292,1,N,-73.97859192,40.76191711,1,14.5,0.5,0.5,4.5,0,20.3,922
1,08-01-2015 22:51,08-01-2015 22:59,4,2,-73.99169159,40.7696991,1,N,-73.99766541,40.74991226,1,8.5,0.5,0.5,1.95,0,11.75,5080
2,08-01-2015 22:51,08-01-2015 23:02,1,3.36,-73.9890976,40.75865555,1,N,-73.96903992,40.80011368,1,12,0.5,0.5,3,0,16.3,5344940
1,08-01-2015 22:51,08-01-2015 23:00,1,1.7,-73.97357178,40.76348495,1,N,-73.99176025,40.74898911,2,8.5,0.5,0.5,0,0,9.8,3345544
2,08-01-2015 22:51,08-01-2015 22:55,1,1.46,-74.00411987,40.7478981,1,N,-73.99259949,40.76593018,2,6.5,0.5,0.5,0,0,7.8,894013
2,08-01-2015 22:51,08-01-2015 22:54,5,0.53,-73.97280884,40.76044083,1,N,-73.96608734,40.76218796,1,4.5,0.5,0.5,1,0,6.8,36944
2,08-01-2015 22:51,08-01-2015 23:02,1,2.84,-73.98179626,40.75702667,1,N,-73.94873047,40.77361679,2,10.5,0.5,0.5,0,0,11.8,37874427
1,08-01-2015 22:51,08-01-2015 22:56,1,1.1,-73.98563385,40.73535538,1,N,-74.00382233,40.74274063,1,6,0.5,0.5,0,0,7.3,459479829
2,08-01-2015 22:51,08-01-2015 22:58,1,1.76,-73.99022675,40.74184036,1,N,-73.99568176,40.75905991,1,8,0.5,0.5,1.7,0,11,84935
2,08-01-2015 22:51,08-01-2015 22:59,5,2.53,-74.00047302,40.74277115,1,N,-74.01109314,40.71575928,1,10,0.5,0.5,1.58,0,12.88,923
1,08-01-2015 22:51,08-01-2015 23:08,1,11.2,-73.87533569,40.76330566,1,N,-73.89937592,40.86040115,1,31.5,0.5,0.5,2,5.33,40.13,5081
1,08-01-2015 22:51,08-01-2015 23:03,4,2.4,-74.00577545,40.74027634,1,N,-73.98347473,40.76324081,2,11,0.5,0.5,0,0,12.3,5344941
2,08-01-2015 22:51,08-01-2015 22:53,2,0.57,-73.98558044,40.75793457,1,N,-73.98602295,40.75244141,1,4,0.5,0.5,1.12,0,6.42,3345545
2,08-01-2015 22:51,08-01-2015 22:58,1,2.39,-73.98022461,40.7509613,1,N,-73.97911072,40.77671051,1,9.5,0.5,0.5,2,0,12.8,894014
2,08-01-2015 22:51,08-01-2015 23:38,1,15.79,-73.99909973,40.73410797,1,N,-73.8427124,40.72425079,1,50,0.5,0.5,0,5.33,56.63,36945
1,08-01-2015 22:51,08-01-2015 22:56,2,1.1,-73.99058533,40.74589539,1,N,-73.98010254,40.7602272,1,6,0.5,0.5,1,0,8.3,37874428
2,08-01-2015 22:51,08-01-2015 22:54,1,0.7,-73.95194244,40.777771,1,N,-73.95893097,40.77003098,1,4.5,0.5,0.5,1.25,0,7.05,459479830
1,08-01-2015 22:51,08-01-2015 22:55,1,0.9,-73.97827148,40.75216675,1,N,-73.98571014,40.7450676,2,5,0.5,0.5,0,0,6.3,84936
1,08-01-2015 22:51,08-01-2015 22:53,1,0.6,-73.97135162,40.79506683,1,N,-73.96674347,40.80387878,1,4.5,0.5,0.5,1,0,6.8,924
1,08-01-2015 22:51,08-01-2015 23:00,2,1.1,-74.00000763,40.76150131,1,N,-73.98387909,40.75303268,1,8,0.5,0.5,1,0,10.3,5082
2,08-01-2015 22:51,08-01-2015 23:19,4,5.67,-73.99291992,40.74303055,1,N,-73.96424866,40.69487,1,23,0.5,0.5,4.7,0,29,5344942
2,08-01-2015 22:51,08-01-2015 23:03,1,1.73,-73.98325348,40.75598145,1,N,-73.96161652,40.76192093,1,10,0.5,0.5,1.7,0,13,3345546
2,08-01-2015 22:51,08-01-2015 22:54,1,0.79,-73.99195862,40.72644043,1,N,-73.98505402,40.73630905,1,4.5,0.5,0.5,1,0,6.8,894015
1,08-01-2015 22:51,08-01-2015 23:04,1,2.3,-73.98213196,40.76749802,1,N,-74.00230408,40.74773407,1,11.5,0.5,0.5,1.75,0,14.55,36946
1,08-01-2015 22:50,08-01-2015 22:59,1,1.3,-73.98773956,40.73216629,1,N,-73.9879303,40.73208237,2,8,0.5,0.5,0,0,9.3,37874429
2,08-01-2015 22:50,08-01-2015 22:57,2,1.47,-73.94898224,40.77344513,1,N,-73.96525574,40.76261902,1,7.5,0.5,0.5,0.96,0,9.76,459479831
2,08-01-2015 22:50,08-01-2015 23:04,1,3.71,-73.98710632,40.71976852,1,N,-73.95037079,40.6844368,1,14,0.5,0.5,2.9,0,18.2,84937
2,08-01-2015 22:50,08-01-2015 22:54,1,0.85,-73.99195862,40.6995163,1,N,-73.99147797,40.69007492,1,5,0.5,0.5,1.65,0,7.95,925
2,08-01-2015 22:50,08-01-2015 22:55,1,0.96,-73.98800659,40.75914001,1,N,-73.98764038,40.76963043,2,5.5,0.5,0.5,0,0,6.8,5083
1,08-01-2015 22:50,08-01-2015 22:53,2,0.7,-73.98705292,40.74446106,1,N,-73.98680115,40.73669434,1,4.5,0.5,0.5,1,0,6.8,5344943
2,08-01-2015 22:50,08-01-2015 22:56,2,0.8,-73.98710632,40.76099014,1,N,-73.99588013,40.75906372,1,5.5,0.5,0.5,1.5,0,8.3,5080
2,08-01-2015 22:50,08-01-2015 23:14,2,11.25,-73.86339569,40.76934433,1,N,-74.00748444,40.73942947,1,33,0.5,0.5,10,5.33,49.63,5344940
2,08-01-2015 22:50,08-01-2015 23:08,1,8.37,-73.98415375,40.75577927,1,N,-73.87840271,40.72409058,1,24.5,0.5,0.5,6.07,5.33,37.2,3345544
1,08-01-2015 22:50,08-01-2015 22:55,1,0.7,-73.98606873,40.76236725,1,N,-73.97411346,40.75777435,1,5,0.5,0.5,2.22,0,8.52,894013
2,08-01-2015 22:50,08-01-2015 22:56,1,1.05,-73.95614624,40.71931458,1,N,-73.9545517,40.73218536,1,6,0.5,0.5,1.3,0,8.6,36944
2,08-01-2015 22:50,08-01-2015 22:55,1,0.86,-73.98996735,40.76063156,1,N,-73.97904968,40.76171875,2,5,0.5,0.5,0,0,6.3,37874427
2,08-01-2015 22:50,08-01-2015 23:00,1,2.65,-73.98410034,40.78039932,1,N,-73.97846985,40.75397873,2,10,0.5,0.5,0,0,11.3,459479829
2,08-01-2015 22:50,08-01-2015 23:01,5,4.74,-73.86340332,40.76939011,1,N,-73.85784912,40.73147583,1,15,0.5,0.5,3.1,0,19.4,84935
2,08-01-2015 22:50,08-01-2015 23:00,1,1.76,-74.00161743,40.73755646,1,N,-73.99990082,40.72051239,1,8.5,0.5,0.5,1.2,0,11,923
1,08-01-2015 22:50,08-01-2015 23:02,1,2.2,-73.98644257,40.73983765,1,N,-73.99282837,40.71458817,2,10.5,0.5,0.5,0,0,11.8,5081
1,08-01-2015 22:50,08-01-2015 23:28,1,17.9,-73.78555298,40.64975357,2,N,-73.98826599,40.76464081,1,52,0,0.5,11.63,5.36,69.79,5344941
2,08-01-2015 22:50,08-01-2015 23:21,1,7.17,-73.9829483,40.76200867,1,N,-73.94030762,40.71637344,1,26.5,0.5,0.5,6.75,0,34.55,3345545
1,08-01-2015 22:50,08-01-2015 22:56,4,0.7,-73.9858017,40.76206589,1,N,-73.97828674,40.75847626,1,5.5,0.5,0.5,1.7,0,8.5,894014
1,08-01-2015 22:50,08-01-2015 23:12,2,6.8,-73.99131775,40.74991226,1,N,-73.95623779,40.68548965,1,22.5,0.5,0.5,2,0,25.8,36945
2,08-01-2015 22:50,08-01-2015 22:57,4,1.27,-73.99373627,40.74998856,1,N,-74.00771332,40.74077606,2,7,0.5,0.5,0,0,8.3,37874428
1,08-01-2015 22:50,08-01-2015 22:57,1,1.2,-73.97839355,40.72490311,1,N,-73.9937439,40.71921539,1,7,0.5,0.5,2,0,10.3,459479830
1,08-01-2015 22:50,08-01-2015 22:53,1,0.6,-73.98093414,40.76776123,1,N,-73.97893524,40.76252365,1,4,0.5,0.5,1.06,0,6.36,84936
1,08-01-2015 22:50,08-01-2015 23:03,1,6,-73.94999695,40.7220993,1,N,-73.90708923,40.77092361,2,18.5,0.5,0.5,0,0,19.8,924
1,08-01-2015 22:50,08-01-2015 23:22,2,5.9,-73.99212646,40.75157166,1,N,-73.91551208,40.77025223,1,24,0.5,0.5,5.05,0,30.35,5082
1,08-01-2015 22:50,08-01-2015 23:09,1,5.7,-73.98313904,40.76454163,1,N,-73.89304352,40.74496841,1,19.5,0.5,0.5,2,0,22.8,5344942
1,08-01-2015 22:50,08-01-2015 23:07,1,4.4,-73.99191284,40.72566986,1,N,-73.95126343,40.77087784,1,16,0.5,0.5,3.45,0,20.75,3345546
2,08-01-2015 22:50,08-01-2015 23:09,1,5.14,-73.99569702,40.72452164,1,N,-73.95552826,40.67679596,2,18,0.5,0.5,0,0,19.3,894015
1,08-01-2015 22:50,08-01-2015 22:57,1,3.4,-73.98995209,40.71897125,1,N,-73.94516754,40.72404861,1,11.5,0.5,0.5,3.2,0,16,36946
2,08-01-2015 22:50,08-01-2015 23:00,1,0.97,-73.98288727,40.76190186,1,N,-73.99120331,40.75008011,2,8,0.5,0.5,0,0,9.3,37874429
2,08-01-2015 22:50,08-01-2015 23:02,1,2.24,-73.97874451,40.77725601,1,N,-73.9963913,40.75011063,2,10.5,0.5,0.5,0,0,11.8,459479831
2,08-01-2015 22:50,08-01-2015 23:03,1,4.29,-73.98941803,40.76128387,2,N,-74.03233337,40.73899841,1,52,0,0.5,15.6,0,68.4,84937
2,08-01-2015 22:50,08-01-2015 22:57,1,1.24,-73.98273468,40.76063156,1,N,-73.98509979,40.74746323,2,7,0.5,0.5,0,0,8.3,925
1,08-01-2015 22:50,08-01-2015 22:55,2,0.8,-73.99568939,40.72186661,1,N,-74.00442505,40.71699524,1,5,0.5,0.5,1.2,0,7.5,5083
1,08-01-2015 22:50,08-01-2015 23:16,1,13.4,-73.97550964,40.78661728,1,N,-73.82385254,40.83290482,1,38,0.5,0.5,7.85,0,47.15,5344943
2,08-01-2015 22:50,08-01-2015 23:00,5,2.6,-73.97412109,40.76196671,1,N,-73.9849472,40.7322731,1,10,0.5,0.5,2.62,0,13.92,3345547
1,08-01-2015 22:50,08-01-2015 22:56,1,0.7,-73.9845047,40.75920868,1,N,-73.9802475,40.76565933,2,5.5,0.5,0.5,0,0,6.8,894016
2,08-01-2015 22:50,08-01-2015 22:59,1,1.46,-73.98830414,40.75919342,1,N,-73.98635101,40.75027084,2,8,0.5,0.5,0,0,9.3,36947
1,08-01-2015 22:50,08-01-2015 22:54,1,0.5,-73.99035645,40.75614548,1,N,-73.99610901,40.76084137,2,4.5,0.5,0.5,0,0,5.8,37874430
1,08-01-2015 22:50,08-01-2015 23:08,3,8.8,-73.87084961,40.7736702,1,N,-73.9850769,40.7388649,1,26,0.5,0.5,8.15,5.33,40.78,459479832
2,08-01-2015 22:50,08-01-2015 23:11,1,5.4,-73.99658966,40.72359467,1,N,-73.95256042,40.78254318,1,18.5,0.5,0.5,3.8,0,23.6,84938
2,08-01-2015 22:49,08-01-2015 23:11,5,5.47,-73.96530151,40.75914383,1,N,-73.95674133,40.71030045,1,20,0.5,0.5,3,0,24.3,926
2,08-01-2015 22:49,08-01-2015 23:05,1,3.31,-73.99145508,40.75011063,1,N,-73.95983887,40.77915192,2,13.5,0.5,0.5,0,0,14.8,5084
2,08-01-2015 22:49,08-01-2015 22:58,1,3.68,-74.00324249,40.75401688,1,N,-73.97134399,40.79450989,1,12,0.5,0.5,1.5,0,14.8,5344944
1,08-01-2015 22:49,08-01-2015 22:58,1,1.9,-73.98305511,40.73491287,1,N,-73.98687744,40.71572113,2,8.5,0.5,0.5,0,0,9.8,5081
1,08-01-2015 22:49,08-01-2015 23:01,1,3.5,-73.9937439,40.75553894,1,N,-73.95050812,40.7722702,1,13,0.5,0.5,1.5,0,15.8,5344941
2,08-01-2015 22:49,08-01-2015 23:13,1,5.44,-73.99142456,40.75119019,1,N,-73.96195221,40.71590805,1,21,0.5,0.5,5,0,27.3,3345545
2,08-01-2015 22:49,08-01-2015 22:56,1,1,-73.98187256,40.75598907,1,N,-73.96894836,40.75835037,1,6,0.5,0.5,1.3,0,8.6,894014
1,08-01-2015 22:49,08-01-2015 23:03,1,3.3,-73.9907608,40.74561691,1,Y,-73.95803833,40.77883148,1,13,0.5,0.5,2.86,0,17.16,36945
1,08-01-2015 22:49,08-01-2015 22:55,1,1.3,-73.98397827,40.73739243,1,N,-73.97129059,40.75415802,1,7,0.5,0.5,1,0,9.3,37874428
2,08-01-2015 22:49,08-01-2015 23:15,1,6.22,-73.98074341,40.76237869,5,N,-74.04257965,40.71639252,1,61,0,0,15.25,0,76.55,459479830
2,08-01-2015 22:49,08-01-2015 23:07,3,4.15,-73.98324585,40.76007843,1,N,-74.01187134,40.70758057,2,16,0.5,0.5,0,0,17.3,84936
1,08-01-2015 22:49,08-01-2015 23:02,1,2.7,-73.98311615,40.7554245,1,N,-73.95014191,40.77217865,2,11.5,0.5,0.5,0,0,12.8,924
1,08-01-2015 22:49,08-01-2015 23:00,1,2.9,-73.95973206,40.77619171,1,N,-73.98669434,40.7396431,1,12,0.5,0.5,2.65,0,15.95,5082
2,08-01-2015 22:49,08-01-2015 22:54,1,0.51,-74.0052948,40.71811676,1,N,-74.01010132,40.72015381,2,5,0.5,0.5,0,0,6.3,5344942
